datasheet_id,stratagem_id
1377,9218002
1377,8335003
1377,10132002
1377,9218003
1377,10128004
1377,9218004
1377,10132004
1377,10132006
1377,8335005
1377,10124004
1377,10124002
1377,10132005
1377,10124003
1377,8335004
1377,9218005
1377,8335009
1377,9218006
1377,10124005
1383,9870006
1383,9218002
1383,9218004
1383,9218005
1383,9218006
1383,8381005
1383,8335012
1383,8335006
1383,9870007
1383,9802004
1383,8335003
1383,9870005
1383,8335009
1383,8335005
1383,8335002
1383,8335008
1383,8381002
1385,9218004
1385,9218005
1385,9218006
1385,8335009
1385,9992006
1385,9218002
1385,9796006
1385,9992002
1385,8335002
1385,8873005
1385,9992003
1385,8366003
1385,8335008
1385,8335012
1385,9992005
1385,8873002
1385,9796004
1385,9992007
1385,8873007
1385,8873003
1385,9796003
1385,9796002
1385,8873006
1385,8873004
1385,8335003
1385,8366004
1385,8335005
1386,8335002
1386,8335009
1386,9218002
1386,9218005
1386,9218006
1386,9796004
1386,8873005
1386,9218004
1386,8366002
1386,9992002
1386,9796002
1386,9992007
1386,8873006
1386,8873003
1386,9992003
1386,8335007
1386,8873007
1386,8873004
1386,9796006
1386,9992005
1386,8366003
1386,9992006
1386,8335003
1386,8873002
1386,8366004
1386,8335005
1386,8335008
1387,8873003
1387,8873005
1387,9218002
1387,9218004
1387,9218005
1387,8335002
1387,9218006
1387,8366002
1387,8335009
1387,9796002
1387,9992007
1387,8335003
1387,8335008
1387,8873007
1387,8366003
1387,9992005
1387,9992003
1387,9796004
1387,8873004
1387,8873002
1387,8873006
1387,9992002
1387,9796006
1387,9992006
1387,8335005
1387,8335007
1387,8366004
1388,9218006
1388,9796002
1388,9796004
1388,9218002
1388,9218004
1388,8366002
1388,9218005
1388,9992002
1388,8335007
1388,9992005
1388,9992006
1388,8366003
1388,9796006
1388,8335002
1388,9992007
1388,8335005
1388,8335003
1388,9992003
1388,8335008
1388,8366004
1389,9992006
1389,8335007
1389,8366004
1389,9218002
1389,9218004
1389,8335002
1389,8335005
1389,9218005
1389,9992003
1389,9218006
1389,9992007
1389,8366002
1389,9796004
1389,8335003
1389,9796006
1389,8366003
1389,9992005
1389,8335008
1389,9796002
1389,9992002
1390,9218006
1390,9218004
1390,8335007
1390,8335009
1390,8716007
1390,9218002
1390,9782004
1390,9782002
1390,8335003
1390,9782006
1390,8335002
1390,9218005
1390,8335005
1390,8510006
1390,9782003
1390,8335008
1390,9782005
1391,8335003
1391,8335002
1391,8443003
1391,8812003
1391,9218006
1391,8335008
1391,9218002
1391,8822007
1391,8822006
1391,8822005
1391,8822003
1391,8812007
1391,8812004
1391,8443002
1391,8335005
1391,8443004
1391,9840002
1391,9840003
1391,9840004
1391,9840005
1391,9840006
1391,9984004
1391,8335009
1391,9984005
1391,9218005
1391,9218004
1391,9984006
1391,8335012
1392,9840005
1392,8812007
1392,8335003
1392,8822005
1392,8335008
1392,8812003
1392,8335009
1392,9840003
1392,9218006
1392,9840002
1392,9984004
1392,9984006
1392,9218005
1392,8443004
1392,8443003
1392,9984005
1392,8335002
1392,9218002
1392,9218004
1392,9840004
1392,9840006
1392,8822003
1392,8443002
1392,8335005
1392,8335012
1392,8812004
1392,8822006
1392,8822007
1393,9770006
1393,8335003
1393,9770002
1393,8335008
1393,8335007
1393,8335005
1393,8335002
1393,8335009
1393,9218004
1393,9770004
1393,9218006
1393,9770007
1393,9218002
1393,9218005
1393,9770005
1394,9218003
1394,9802002
1394,8335006
1394,9870005
1394,9858004
1394,9802005
1394,8335003
1394,9870004
1394,9870006
1394,9218006
1394,8335004
1394,9218005
1394,9862006
1394,8335010
1394,9862007
1394,9862004
1394,9218002
1394,9858002
1394,8335012
1394,8335005
1394,8335009
1394,9802004
1394,8335008
1394,9862003
1394,8335002
1394,9218004
1396,9862007
1396,8335010
1396,9862006
1396,9802004
1396,8335009
1396,9858002
1396,9862003
1396,8335004
1396,9802002
1396,9802005
1396,8335005
1396,9870004
1396,9858004
1396,9862004
1396,9218006
1396,9218005
1396,9218004
1396,9218003
1396,9218002
1396,8335008
1396,8335003
1396,9870005
1396,8335012
1396,8335002
1397,9862004
1397,8335008
1397,8335005
1397,8335002
1397,9802004
1397,8335012
1397,8335010
1397,9870005
1397,9870004
1397,9802002
1397,9218002
1397,9862003
1397,9862007
1397,9862006
1397,8335009
1397,9802005
1397,8335003
1397,9218004
1397,9218005
1397,9858002
1397,9218006
1398,9218004
1398,9870004
1398,9870005
1398,9862006
1398,9218005
1398,8335003
1398,9858004
1398,8335008
1398,8335005
1398,8335012
1398,8335010
1398,8335006
1398,9862004
1398,9862007
1398,9802004
1398,9802002
1398,9802005
1398,8335004
1398,9870006
1398,8335002
1398,9862003
1398,9218002
1398,9218003
1398,9218006
1398,9858002
1398,8335009
1400,9900005
1400,9900006
1400,9900003
1400,9900007
1400,9900004
1400,9908002
1400,9908005
1400,9924002
1400,9924003
1400,9218005
1400,9924004
1400,9924005
1400,9924006
1400,9218004
1400,9924007
1400,9928004
1400,8335003
1400,8335004
1400,9218003
1400,8335002
1400,8335012
1400,9218002
1400,9218006
1400,8335008
1400,9900002
1400,8335010
1400,8335005
1406,9862004
1406,9802004
1406,8335012
1406,9870006
1406,8335005
1406,9862007
1406,9802007
1406,8335010
1406,9218004
1406,8335008
1406,8381005
1406,9802002
1406,9802005
1406,9858002
1406,8335004
1406,8381002
1406,9381005
1406,8335009
1406,9218006
1406,9858004
1406,9381003
1406,8335006
1406,9870004
1406,9870005
1406,8335003
1406,9218003
1406,9381002
1406,9218005
1406,9862006
1406,8381003
1406,9218002
1406,8335002
1406,9381004
1406,9862003
1423,9844002
1423,8487004
1423,8775002
1423,8352004
1423,8479002
1423,8475002
1423,8523003
1423,10161007
1423,8779006
1423,10266007
1423,8487006
1423,10262007
1423,9734005
1423,8352002
1423,9836002
1423,8479003
1423,8352006
1423,10467004
1423,10397004
1423,8335008
1423,8352003
1423,9844006
1423,9191003
1423,10369007
1423,9187003
1423,8479007
1423,8389007
1423,8375007
1423,8335004
1423,8491003
1423,10270005
1423,9734004
1423,9852003
1423,9218002
1423,9218003
1423,10161005
1423,9218004
1423,9218005
1423,8779007
1423,9218006
1423,8389006
1423,8375006
1423,8779005
1423,8475006
1423,9836005
1423,8779003
1423,10262003
1423,8475007
1423,8495002
1423,8389003
1423,8389005
1423,8375003
1423,8335003
1423,8375005
1423,10397003
1423,10467002
1423,9844004
1423,8479004
1423,9844003
1423,8523002
1423,9844005
1423,10270004
1423,8475005
1423,8352005
1423,8389004
1423,8479005
1423,8375004
1423,8483002
1423,8335009
1423,9734006
1423,9191002
1423,9791003
1423,10161004
1423,10161003
1423,10401006
1423,8335005
1423,8483006
1423,8487002
1423,10401004
1423,8483005
1423,8335002
1423,10266002
1423,10369005
1423,9734002
1423,9836003
1423,10461002
1423,8389002
1423,9836006
1423,8375002
1423,8475003
1423,10397005
1423,9734003
1423,10401007
1423,8487003
1423,10161002
1423,8335007
1423,10397007
1423,10262004
1423,10369002
1423,10266005
1446,8931002
1446,9754004
1446,9754007
1446,9218004
1446,9218005
1446,9988002
1446,9218006
1446,8394004
1446,9988003
1446,8335009
1446,9988004
1446,9265002
1446,8394002
1446,9988006
1446,8394003
1446,9988007
1446,9265003
1446,8922002
1446,9265004
1446,9218002
1446,8931003
1446,8922003
1446,8335003
1446,8335010
1446,8922004
1446,8394005
1446,8931004
1446,8335012
1446,8922005
1446,8931005
1446,8922006
1446,8335002
1446,8335008
1446,8931006
1446,9218003
1446,8394007
1446,8335005
1446,9754003
1446,8931007
1446,8335004
1446,8922007
1447,8394005
1447,8394007
1447,9754003
1447,9754004
1447,9754007
1447,9988002
1447,9988003
1447,9988004
1447,9988006
1447,9988007
1447,8922002
1447,8922003
1447,8922004
1447,8922005
1447,8335008
1447,8922006
1447,8922007
1447,8931002
1447,8931003
1447,8931004
1447,8931005
1447,8931006
1447,8931007
1447,9218002
1447,9218003
1447,9218004
1447,9218005
1447,9218006
1447,9265002
1447,9265003
1447,9265004
1447,8335012
1447,8335009
1447,8335003
1447,8335004
1447,8335002
1447,8335010
1447,8335005
1447,8394002
1447,8394003
1447,8394004
1448,9265003
1448,9988006
1448,9265002
1448,9988007
1448,8394002
1448,8394003
1448,8922002
1448,8922003
1448,9218006
1448,8335003
1448,8335004
1448,9218005
1448,8335012
1448,8931005
1448,9218004
1448,9218003
1448,9265004
1448,8931004
1448,8335009
1448,8922004
1448,8394004
1448,9218002
1448,8394005
1448,8394007
1448,9754003
1448,8922005
1448,8922006
1448,8922007
1448,9754004
1448,9754007
1448,8931002
1448,8931007
1448,8931003
1448,8335008
1448,8931006
1448,9988002
1448,8335005
1448,8335002
1448,9988003
1448,9988004
1448,8335010
1449,9988006
1449,9988004
1449,9988003
1449,9988002
1449,9754007
1449,9754005
1449,9754004
1449,8335003
1449,9754003
1449,9988007
1449,8922004
1449,8394007
1449,8922005
1449,8922006
1449,8931002
1449,8335004
1449,8931003
1449,8335012
1449,8931004
1449,8931005
1449,9218006
1449,9218002
1449,8394003
1449,8931007
1449,8394005
1449,8394002
1449,8335009
1449,9218003
1449,8922002
1449,8931006
1449,8335005
1449,8335008
1449,9218004
1449,9218005
1449,8335002
1450,8394004
1450,8394003
1450,8394002
1450,9988004
1450,8335005
1450,8335009
1450,8335012
1450,8335002
1450,9218006
1450,8335003
1450,9265004
1450,9265003
1450,9265002
1450,9218005
1450,9218004
1450,9218002
1450,8922007
1450,8922006
1450,8335008
1450,8335010
1450,8922005
1450,8922004
1450,8922003
1450,8922002
1450,9988007
1450,9988006
1450,9988003
1450,9754007
1450,9754004
1450,9754003
1450,8394007
1450,8394005
1453,9988005
1453,9265004
1453,9265005
1453,8922002
1453,8335009
1453,8335005
1453,9988004
1453,8394005
1453,8335010
1453,8922004
1453,8394002
1453,9988006
1453,8922005
1453,8394007
1453,8335002
1453,8335003
1453,8335008
1453,8922006
1453,8394004
1453,8394003
1453,8335012
1453,9218002
1453,9754003
1453,9754004
1453,8922007
1453,9754007
1453,9988003
1453,9988007
1453,8922003
1453,9218004
1453,9218005
1453,9218006
1453,9265002
1453,9265003
1454,9218005
1454,9218004
1454,9218002
1454,8922006
1454,8922005
1454,9218006
1454,8335003
1454,8335002
1454,8335008
1454,8335009
1454,8394005
1454,8394003
1454,8394007
1454,8922002
1454,9754003
1454,9754004
1454,9754005
1454,8335012
1454,8335005
1454,9754007
1454,9988003
1454,9988004
1454,9988006
1454,9988007
1454,8922004
1454,8394002
1455,9816007
1455,9816005
1455,9556005
1455,9979007
1455,9218002
1455,9548004
1455,9816006
1455,8437005
1455,8335002
1455,8335004
1455,8335012
1455,8335010
1455,9979004
1455,8335005
1455,9218003
1455,8335003
1455,8437002
1455,8437003
1455,9979005
1455,8437004
1455,8335008
1455,9218004
1455,8437006
1455,9218005
1455,9979002
1455,8437007
1455,9816002
1455,9979003
1455,9816003
1455,9218006
1455,9548002
1455,9548003
1455,9979006
1455,9548005
1455,9556002
1455,9816004
1455,9556003
1455,9556004
1456,8437004
1456,8335005
1456,9979007
1456,9816004
1456,8437007
1456,9979006
1456,9979005
1456,9548002
1456,9979004
1456,8437005
1456,8437006
1456,8335003
1456,9816002
1456,9979003
1456,8335002
1456,9816003
1456,9816005
1456,8437002
1456,8437003
1456,8335004
1456,8335008
1456,9816006
1456,8335012
1456,9548005
1456,9548004
1456,9218006
1456,9218005
1456,9816007
1456,9979002
1456,9218004
1456,9218003
1456,9218002
1458,8335009
1458,8335012
1458,8335002
1458,9754004
1458,8335005
1458,8922006
1458,9218002
1458,8335003
1458,9218004
1458,8335007
1458,9218005
1458,9754007
1458,9218006
1458,9754002
1458,9754006
1458,9988004
1458,9754005
1458,8394002
1458,9988003
1458,8394007
1458,8922004
1458,8394005
1458,8394003
1458,9988006
1458,8922002
1458,8335008
1458,9754003
1458,8922005
1460,8922006
1460,8394005
1460,8394003
1460,8335007
1460,9218004
1460,9218002
1460,8335003
1460,9218005
1460,8335002
1460,8335005
1460,8394002
1460,8335008
1460,8922005
1460,8922004
1460,8922002
1460,9988006
1460,9988004
1460,9988003
1460,9754007
1460,9218006
1460,9754006
1460,8335009
1460,9754005
1460,9754004
1460,9754003
1460,9754002
1460,8394007
1461,8922005
1461,8335008
1461,9988003
1461,9754006
1461,9754007
1461,8394002
1461,8394007
1461,9754005
1461,9988006
1461,8922006
1461,8335003
1461,9988004
1461,9754003
1461,8335009
1461,9218002
1461,8335007
1461,9218004
1461,8335002
1461,8394005
1461,9218005
1461,9218006
1461,9754002
1461,8335005
1461,9754004
1461,8922002
1461,8394003
1461,8922004
1462,9979005
1462,9979004
1462,8437005
1462,8437002
1462,8437006
1462,8335003
1462,9979003
1462,9979002
1462,9811007
1462,9811006
1462,8335002
1462,8335005
1462,9581002
1462,8335012
1462,9811005
1462,9548005
1462,9811004
1462,9811003
1462,9548004
1462,8437003
1462,9548003
1462,9548002
1462,9218006
1462,9218005
1462,9218004
1462,9218003
1462,8437007
1462,9581005
1462,8335010
1462,8335008
1462,9218002
1462,8335009
1462,8437004
1462,9581004
1462,9979007
1462,9979006
1462,8335004
1463,8335003
1463,8437006
1463,8437007
1463,9811003
1463,9811004
1463,8335009
1463,9811005
1463,9811006
1463,9811007
1463,8335012
1463,8335002
1463,9979004
1463,9979003
1463,9979002
1463,9548005
1463,9548004
1463,8335008
1463,9548002
1463,9218006
1463,9218005
1463,9218004
1463,9218003
1463,9218002
1463,9979007
1463,8335005
1463,8335004
1463,9979005
1463,8437002
1463,9979006
1463,8437003
1463,8437004
1463,8437005
1464,8335003
1464,8335008
1464,8335002
1464,8335009
1464,8335005
1464,8437005
1464,8437006
1464,9979003
1464,9979002
1464,9548005
1464,8437004
1464,9218005
1464,8437003
1464,9979007
1464,8437002
1464,9811007
1464,9811006
1464,9979006
1464,9979005
1464,9811005
1464,9811004
1464,9548002
1464,8437007
1464,9811003
1464,9979004
1464,9548004
1464,8335012
1464,9218004
1464,9218002
1464,9218006
1464,8335004
1464,9218003
1465,8335003
1465,8335009
1465,8335005
1465,8335012
1465,8437003
1465,8437004
1465,8437005
1465,8437006
1465,8437007
1465,8437002
1465,9820003
1465,9820005
1465,9820007
1465,9218002
1465,9218004
1465,9218005
1465,9218006
1465,9218003
1465,9820004
1465,9548004
1465,9548002
1465,8335002
1465,8335008
1465,9548005
1465,8335004
1465,9820002
1466,8335004
1466,8335005
1466,8335012
1466,8335003
1466,9548005
1466,9548004
1466,9548002
1466,9218006
1466,9218005
1466,9218004
1466,9218003
1466,9218002
1466,9820007
1466,9820004
1466,9820003
1466,9820002
1466,8437007
1466,8437006
1466,8437005
1466,8437004
1466,8437003
1466,8437002
1466,8335008
1466,9820005
1466,8335002
1467,8437004
1467,8437005
1467,8437006
1467,8437007
1467,9820002
1467,9820003
1467,9820004
1467,9218003
1467,8335002
1467,9820005
1467,8335012
1467,9548005
1467,8335005
1467,9218004
1467,9820006
1467,9218005
1467,9820007
1467,8335010
1467,9979002
1467,9979003
1467,9979004
1467,9979005
1467,9979006
1467,9979007
1467,9218002
1467,8335003
1467,9218006
1467,9548002
1467,9548003
1467,9548004
1467,9565002
1467,9565003
1467,8437003
1467,8335008
1467,8437002
1467,9565005
1467,8335004
1468,8335012
1468,9979002
1468,9979005
1468,9979006
1468,8437003
1468,8335004
1468,9979007
1468,8335005
1468,8437004
1468,8335003
1468,9979003
1468,9979004
1468,9218002
1468,9218003
1468,9820003
1468,9218004
1468,8437005
1468,9218005
1468,8437006
1468,9548002
1468,9548003
1468,9548004
1468,9548005
1468,9565002
1468,9565003
1468,8437007
1468,9565005
1468,9218006
1468,8335008
1468,8335010
1468,8335002
1468,9820002
1468,9820004
1468,9820005
1468,9820006
1468,8437002
1468,9820007
1469,9548003
1469,8335005
1469,9548002
1469,9218006
1469,8335004
1469,8335012
1469,9218005
1469,9218004
1469,8335003
1469,9218003
1469,8335009
1469,9218002
1469,8335010
1469,9979007
1469,9979006
1469,9979005
1469,9979004
1469,8335008
1469,9979003
1469,9979002
1469,9820007
1469,9820006
1469,9820005
1469,9820004
1469,9820003
1469,9820002
1469,8437007
1469,8437006
1469,8437005
1469,8437004
1469,8437003
1469,8335002
1469,8437002
1469,9565005
1469,9565003
1469,9565002
1469,9548005
1469,9548004
1470,9979004
1470,9979006
1470,9979003
1470,8335008
1470,8335005
1470,9979002
1470,8437003
1470,9820005
1470,8437004
1470,9820002
1470,8437002
1470,9820004
1470,9820007
1470,8437007
1470,8335002
1470,8437006
1470,9548005
1470,9548004
1470,9548002
1470,9218006
1470,9218005
1470,9218004
1470,9218002
1470,9979007
1470,8437005
1470,9820003
1470,9979005
1472,9218002
1472,8335009
1472,8335005
1472,8335010
1472,10198002
1472,10198006
1472,9218004
1472,8335003
1472,9218005
1472,9218006
1472,10194007
1472,9664002
1472,9664004
1472,10194002
1472,9742002
1472,10202006
1472,10210003
1472,10202005
1472,8335004
1472,8335002
1472,9218003
1472,10202004
1472,10202002
1472,8335008
1472,10194006
1472,10202007
1472,10194005
1472,10194004
1472,10194003
1472,10210004
1472,8335012
1472,9742007
1472,10206002
1472,10198003
1472,9742006
1472,9742004
1472,9742003
1472,10206004
1474,10198002
1474,9218005
1474,9218006
1474,10198003
1474,8335003
1474,8335008
1474,8335002
1474,9218004
1474,8335009
1474,8335012
1474,8335005
1474,9742003
1474,10194002
1474,10194006
1474,10202004
1474,10202006
1474,10202007
1474,9218002
1476,10194006
1476,10198003
1476,8335002
1476,10202004
1476,10202006
1476,10198002
1476,8335012
1476,9218006
1476,9218005
1476,9218004
1476,9218002
1476,10202007
1476,8335008
1476,8335003
1476,9742003
1476,8335009
1476,10194002
1476,8335005
1477,9984003
1477,9984004
1477,9984005
1477,9984006
1477,8812002
1477,8812003
1477,8812004
1477,8812006
1477,8812007
1477,8816002
1477,8335008
1477,8816003
1477,8816004
1477,8816005
1477,8816006
1477,8816007
1477,9218002
1477,9218003
1477,9218004
1477,9218005
1477,9218006
1477,8335002
1477,8335007
1477,8335009
1477,9840004
1477,8335004
1477,8335003
1477,8335012
1477,8335005
1477,8443002
1477,8443003
1477,8443004
1477,9840003
1477,9840006
1477,9840007
1477,9984002
1478,8443004
1478,9218005
1478,8816002
1478,9984005
1478,8335007
1478,9984004
1478,9218004
1478,8335005
1478,8335009
1478,8335002
1478,9218006
1478,8816003
1478,9984003
1478,9840007
1478,8816004
1478,8335003
1478,9984002
1478,8816005
1478,8812006
1478,9840006
1478,8812004
1478,8335012
1478,8335008
1478,8816006
1478,8443003
1478,8335004
1478,8812003
1478,9840004
1478,9840003
1478,9218002
1478,8812002
1478,8816007
1478,8812007
1478,9984006
1478,8443002
1478,9218003
1479,8335012
1479,9754006
1479,9754007
1479,9988003
1479,9988004
1479,9988006
1479,8922002
1479,9218006
1479,8922004
1479,8335007
1479,8394003
1479,8335003
1479,8394002
1479,8922005
1479,8394005
1479,9754002
1479,8922006
1479,8335002
1479,8335005
1479,9754005
1479,9218002
1479,8335008
1479,8394007
1479,9218004
1479,9218005
1479,9754003
1479,9754004
1479,8335009
1481,8335005
1481,9762004
1481,10494003
1481,10507004
1481,10498002
1481,10507003
1481,10494004
1481,9762005
1481,9218002
1481,9218004
1481,9218005
1481,9218006
1481,9762006
1481,8335008
1481,10494006
1481,10494002
1481,10507006
1481,10507002
1481,8335009
1481,9762003
1481,10494007
1481,10507005
1481,10507007
1481,10503002
1481,8335007
1481,8335002
1481,8335003
1481,10498005
1481,10498004
1481,8335012
1481,9762002
1481,10498003
1481,10494005
1482,8335005
1482,10507004
1482,10498004
1482,8335012
1482,8335003
1482,10507006
1482,8335009
1482,9218005
1482,10507002
1482,10503002
1482,9762003
1482,10498005
1482,9218004
1482,9218006
1482,9218002
1482,9762002
1482,10507005
1482,10498003
1482,10494002
1482,10494005
1482,8335007
1482,10494003
1482,10494007
1482,9762004
1482,8335002
1482,10494006
1482,9762006
1482,10498002
1482,10507007
1482,8335008
1482,9762005
1482,10494004
1482,10507003
1483,10494003
1483,10507004
1483,10503006
1483,10498004
1483,10498007
1483,10503003
1483,9218005
1483,10494004
1483,10503002
1483,10498003
1483,9218004
1483,8335003
1483,10507007
1483,8335005
1483,10507003
1483,10503004
1483,9762005
1483,9218006
1483,10498006
1483,10498002
1483,10507002
1483,9218003
1483,8335007
1483,10503007
1483,8335002
1483,10498005
1483,10503005
1483,9762007
1483,10494002
1483,9762002
1483,8335008
1483,8335012
1483,8335004
1483,9762003
1483,10494007
1483,10507005
1483,10494006
1483,10494005
1483,9762006
1483,9218002
1484,8335002
1484,8335005
1484,10494006
1484,9218003
1484,10503005
1484,9218002
1484,8335007
1484,10498005
1484,10494007
1484,10503003
1484,10503007
1484,10494002
1484,9762006
1484,9762005
1484,9762002
1484,10494004
1484,9762004
1484,10507003
1484,9762007
1484,10494005
1484,8335012
1484,8335004
1484,10498002
1484,9762003
1484,10503004
1484,10498003
1484,10498007
1484,10503002
1484,10507005
1484,10494003
1484,10498004
1484,10507002
1484,10507007
1484,8335003
1484,8335008
1484,10507004
1484,9218006
1484,10498006
1484,9218005
1484,9218004
1484,10503006
1485,10507005
1485,8335002
1485,10498002
1485,8335008
1485,10507004
1485,10503002
1485,10507002
1485,9762002
1485,10494006
1485,9762005
1485,10494005
1485,9762006
1485,9762004
1485,8335005
1485,10503003
1485,10494004
1485,9762003
1485,9218002
1485,9218003
1485,9218004
1485,9218005
1485,9218006
1485,10498003
1485,8335007
1485,8335004
1485,10503006
1485,10498004
1485,8335012
1485,10498005
1485,10503005
1485,10498006
1485,10494007
1485,8335003
1485,10498007
1485,10503004
1485,10507003
1485,9762007
1485,10494002
1485,10503007
1485,10507007
1485,10494003
1486,10494007
1486,10507005
1486,8335008
1486,9762004
1486,10494002
1486,10503004
1486,10494004
1486,10494003
1486,10494006
1486,10507007
1486,10503002
1486,10503005
1486,9762006
1486,10503003
1486,8335003
1486,10503006
1486,8335007
1486,8335004
1486,10498002
1486,8335012
1486,10494005
1486,9218006
1486,9762005
1486,10498007
1486,9762002
1486,10507003
1486,9218005
1486,10498005
1486,10498004
1486,9218004
1486,9762003
1486,9218003
1486,10503007
1486,10498003
1486,9762007
1486,10507002
1486,9218002
1486,10507004
1486,8335005
1486,8335002
1486,10498006
1509,9218002
1509,9218006
1509,9218004
1509,9218005
1523,8335006
1523,8775002
1523,8352005
1523,10397005
1523,8483006
1523,9844002
1523,9734004
1523,10161005
1523,9191003
1523,10397004
1523,10467004
1523,8352006
1523,8335003
1523,9187003
1523,9844006
1523,9852002
1523,8491003
1523,8475007
1523,9791005
1523,10369004
1523,8483005
1523,8483002
1523,8389002
1523,9218006
1523,8375002
1523,8352007
1523,9218005
1523,9218004
1523,9844004
1523,9836002
1523,9791003
1523,10401002
1523,8352003
1523,8487003
1523,9791004
1523,8475004
1523,10369002
1523,8491006
1523,10393004
1523,10393002
1523,10161003
1523,8352004
1523,9852006
1523,10270005
1523,9218002
1523,8335010
1523,9734002
1523,8335002
1523,8352002
1523,9836003
1523,8375005
1523,9836005
1523,8479002
1523,10467003
1523,9852004
1523,10401006
1523,10467005
1523,8389007
1523,8491004
1523,10467002
1523,8389005
1523,8375003
1523,8491007
1523,8495002
1523,10369003
1523,8389003
1523,8475003
1523,10393007
1523,8479003
1523,8779003
1523,8479004
1523,8483003
1523,8475005
1523,10161004
1523,8335011
1523,10262004
1523,9734003
1523,10461002
1523,8335008
1523,8475006
1523,10270004
1523,8487007
1523,10397003
1523,8335005
1523,10369005
1523,9844005
1523,9844007
1523,10393003
1523,10161006
1523,10369007
1523,8389004
1523,8483004
1523,8375004
1523,8487002
1523,8491002
1523,8375007
1523,9852003
1523,10401005
1523,9844003
1523,10397007
1523,10467007
1523,8335012
1523,10262003
1523,8335009
1523,8475002
1523,10161007
1523,8491005
1523,9191002
1523,8389006
1523,8375006
1523,10262007
1523,10467006
1523,9836004
1524,8487002
1524,10369007
1524,8523007
1524,8491005
1524,10262004
1524,8491003
1524,10393004
1524,8335003
1524,8475005
1524,9791004
1524,8491007
1524,8483006
1524,9836005
1524,10401002
1524,9734003
1524,9734004
1524,9734002
1524,8389002
1524,10270004
1524,8352003
1524,9187003
1524,9218003
1524,9218002
1524,8375005
1524,9844004
1524,8389007
1524,8389004
1524,8483004
1524,8375004
1524,8352007
1524,10161005
1524,8335002
1524,9191003
1524,10262003
1524,8475006
1524,10266002
1524,8475007
1524,8335010
1524,10266005
1524,10369003
1524,8491006
1524,9852006
1524,8475004
1524,8375006
1524,10401006
1524,8479002
1524,8335005
1524,10369002
1524,8483005
1524,8335004
1524,9241004
1524,9191002
1524,10369004
1524,10161002
1524,10161003
1524,10393007
1524,10161004
1524,9852003
1524,9218004
1524,10397007
1524,8389005
1524,8475002
1524,8352002
1524,8352004
1524,10467003
1524,9791003
1524,9844007
1524,8779003
1524,8479004
1524,8487007
1524,8491004
1524,8523003
1524,8389003
1524,8483002
1524,10467007
1524,9844005
1524,9844003
1524,10467002
1524,8495002
1524,9836006
1524,8479003
1524,8352006
1524,10397004
1524,8375003
1524,8352005
1524,9836004
1524,8487003
1524,9218005
1524,9791005
1524,10467004
1524,8491002
1524,10270005
1524,9218006
1524,8775002
1524,8335012
1524,10262007
1524,8483003
1524,10161006
1524,9836002
1524,8335009
1524,10161007
1524,9241005
1524,9844006
1524,9852002
1524,8335008
1524,9836003
1524,10461002
1524,10393002
1524,8475003
1524,10397005
1524,8523002
1524,10266007
1524,9852004
1524,10467005
1524,10369005
1524,10467006
1524,10397003
1524,8389006
1524,10393003
1524,8375002
1524,8375007
1524,9844002
1524,10401005
1525,8335010
1525,9746003
1525,9746004
1525,9746006
1525,9746007
1525,8561003
1525,8561004
1525,8561006
1525,8561007
1525,8569002
1525,8569003
1525,8569006
1525,8569007
1525,9218002
1525,9218004
1525,9218005
1525,9218006
1525,8386004
1525,8335005
1525,8335012
1525,8335008
1525,8335003
1525,8335002
1525,8335009
1525,8386002
1525,8386005
1525,8386006
1525,8386007
1525,9746002
1526,8335009
1526,8386002
1526,8335010
1526,9746007
1526,8335003
1526,8561003
1526,8386004
1526,9218006
1526,8561004
1526,8561006
1526,8386005
1526,8569002
1526,8386006
1526,8561007
1526,8569003
1526,8569006
1526,8569007
1526,9218002
1526,8335005
1526,9218004
1526,8386007
1526,9746002
1526,9218005
1526,9746003
1526,8335008
1526,8335002
1526,9746004
1526,8335012
1526,9746006
1527,8487006
1527,8495002
1527,10266002
1527,10369007
1527,8389002
1527,8487005
1527,9734002
1527,8475005
1527,8491003
1527,9218006
1527,9791003
1527,9734006
1527,8389003
1527,8375007
1527,8389007
1527,8487002
1527,8375004
1527,8479002
1527,9734004
1527,9844004
1527,10266007
1527,8389004
1527,8389005
1527,8335009
1527,8483006
1527,8779007
1527,8779005
1527,9218002
1527,9844003
1527,9187003
1527,8375005
1527,10161002
1527,9734005
1527,9836002
1527,8375003
1527,10397007
1527,9844002
1527,8487007
1527,8475007
1527,10161004
1527,8475006
1527,8335003
1527,8475003
1527,10266005
1527,8779004
1527,8523003
1527,8335008
1527,8375006
1527,8389006
1527,8779006
1527,9844007
1527,8335006
1527,10397004
1527,9191003
1527,8775002
1527,8779003
1527,8352007
1527,9836006
1527,8352004
1527,8487004
1527,10161006
1527,8335004
1527,10461002
1527,10161003
1527,8335012
1527,8523002
1527,8483002
1527,10270004
1527,9218003
1527,8491002
1527,9218004
1527,10467002
1527,9836003
1527,8779002
1527,9734003
1527,10369005
1527,10467006
1527,8483005
1527,9844006
1527,8475002
1527,10369002
1527,9218005
1527,8487003
1527,9791004
1527,8479003
1527,10401006
1527,10262007
1527,8335005
1527,10467004
1527,10161007
1527,10262004
1527,8352002
1527,10262003
1527,9836005
1527,9191002
1527,10270005
1527,9852003
1527,10161005
1527,8352003
1527,8335002
1527,8375002
1527,8352006
